,id,name,gender,dates,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,url,all,BirthCoords,BirthLat,BirthLon
430,1855,"Roberts, William",Male,1895–1980,1895.0,1980.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/william-roberts-1855,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
431,1861,"Rogers, Claude",Male,1907–1979,1907.0,1979.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/claude-rogers-1861,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
432,459,"Rooker, Michael Angelo",Male,1746–1801,1746.0,1801.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/michael-angelo-rooker-459,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
433,461,"Rossetti, Dante Gabriel",Male,1828–1882,1828.0,1882.0,"London, United Kingdom","Kent, United Kingdom",http://www.tate.org.uk/art/artists/dante-gabriel-rossetti-461,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
434,1873,"Rothenstein, Michael",Male,1908–1993,1908.0,1993.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/michael-rothenstein-1873,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
435,463,"Rowlandson, Thomas",Male,1756–1827,1756.0,1827.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/thomas-rowlandson-463,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
436,465,"Ruskin, John",Male,1819–1900,1819.0,1900.0,"London, United Kingdom","Cumbria, United Kingdom",http://www.tate.org.uk/art/artists/john-ruskin-465,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
437,1886,"Ryan, Adrian",Male,1920–1998,1920.0,1998.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/adrian-ryan-1886,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
438,468,"Ryley, Charles Reuben",Male,c.1752–1798,1752.0,1798.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/charles-reuben-ryley-468,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
439,2454,"Sala, George Augustus Henry",Male,1828–1896,1828.0,1896.0,"London, United Kingdom","Brighton, United Kingdom",http://www.tate.org.uk/art/artists/george-augustus-henry-sala-2454,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
440,1897,"Sandys, Edwina",Female,born 1938,1938.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/edwina-sandys-1897,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
441,1898,"Sargant, Francis W.",Male,1870–1960,1870.0,1960.0,"London, United Kingdom","Cambridge, United Kingdom",http://www.tate.org.uk/art/artists/francis-w-sargant-1898,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
442,476,"Sartorius, Francis",Male,1734–1804,1734.0,1804.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/francis-sartorius-476,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
443,477,"Sartorius, John Nost",Male,1759–1828,1759.0,1828.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/john-nost-sartorius-477,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
444,1899,"Saunders, Helen",Female,1885–1963,1885.0,1963.0,"London, United Kingdom",Holborn,http://www.tate.org.uk/art/artists/helen-saunders-1899,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
445,1901,"Scarfe, Gerald, CBE",Male,born 1936,1936.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/gerald-scarfe-cbe-1901,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
446,480,"Scott, Samuel",Male,c.1702–1772,1702.0,1772.0,"London, United Kingdom","Bath, United Kingdom",http://www.tate.org.uk/art/artists/samuel-scott-480,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
447,482,"Seddon, John Pollard",Male,1827–1906,1827.0,1906.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/john-pollard-seddon-482,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
448,483,"Seddon, Thomas",Male,1821–1856,1821.0,1856.0,"London, United Kingdom","Al-Qahirah, Misr",http://www.tate.org.uk/art/artists/thomas-seddon-483,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
449,1919,"Sedgley, Peter",Male,born 1930,1930.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/peter-sedgley-1919,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
450,8300,"Sehgal, Tino",Male,born 1976,1976.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/tino-sehgal-8300,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
451,486,"Serres, John Thomas",Male,1759–1825,1759.0,1825.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/john-thomas-serres-486,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
452,1925,"Setch, Terry",Male,born 1936,1936.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/terry-setch-1925,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
453,487,"Severn, Joseph",Male,1793–1879,1793.0,1879.0,"London, United Kingdom","Roma, Italia",http://www.tate.org.uk/art/artists/joseph-severn-487,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
454,488,"Seymour, James",Male,?1702–1752,1702.0,1752.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/james-seymour-488,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
455,2456,"Shelley, Samuel",Male,1750–?1808,1750.0,1808.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/samuel-shelley-2456,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
456,1937,"Sheringham, George",Male,1884–1937,1884.0,1937.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/george-sheringham-1937,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
457,3081,"Shonibare, Yinka",Male,born 1962,1962.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/yinka-shonibare-mbe-3081,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
458,494,"Siddal, Elizabeth Eleanor",Female,1829–1862,1829.0,1862.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/elizabeth-eleanor-siddal-494,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
459,2775,"Simpson, Jane",Female,born 1965,1965.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/jane-simpson-2775,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
460,495,"Simpson, John",Male,1782–1847,1782.0,1847.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/john-simpson-495,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
461,496,"Singleton, Henry",Male,1766–1839,1766.0,1839.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/henry-singleton-496,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
462,498,"Slaughter, Stephen",Male,1697–1765,1697.0,1765.0,"London, United Kingdom",Kensington,http://www.tate.org.uk/art/artists/stephen-slaughter-498,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
463,499,"Sleap, Joseph Axe",Male,1808–1859,1808.0,1859.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/joseph-axe-sleap-499,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
464,2531,"Smallwood, William Frome",Male,1806–1834,1806.0,1834.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/william-frome-smallwood-2531,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
465,10029,"Smith, Bob and Roberta",Male,born 1963,1963.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/bob-and-roberta-smith-10029,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
466,504,"Smith, Frederick William",Male,1797–1835,1797.0,1835.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/frederick-william-smith-504,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
467,507,"Smith, John Thomas",Male,1766–1833,1766.0,1833.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/john-thomas-smith-507,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
468,2274,"Smith, Joseph Clarendon",Male,1778–1810,1778.0,1810.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/joseph-clarendon-smith-2274,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
469,510,"Smythe, Lionel Percy",Male,1840–1918,1840.0,1918.0,"London, United Kingdom","Wimereux, France",http://www.tate.org.uk/art/artists/lionel-percy-smythe-510,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
470,511,"Soest, Gilbert",Male,c.1605–1681,1605.0,1681.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/gilbert-soest-511,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
471,512,"Solomon, Abraham",Male,1824–1862,1824.0,1862.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/abraham-solomon-512,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
472,513,"Solomon, Simeon",Male,1840–1905,1840.0,1905.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/simeon-solomon-513,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
473,1961,"Solomon, Solomon J.",Male,1860–1927,1860.0,1927.0,"London, United Kingdom","Kent, United Kingdom",http://www.tate.org.uk/art/artists/solomon-j-solomon-1961,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
474,1964,"Sorrell, Alan",Male,1904–1974,1904.0,1974.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/alan-sorrell-1964,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
475,1974,"Speed, Harold",Male,1872–1957,1872.0,1957.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/harold-speed-1974,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
476,2124,"Spencer Watson, George",Male,1869–1934,1869.0,1934.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/george-spencer-watson-2124,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
477,1978,"Spender, John Humphrey",Male,1910–2005,1910.0,2005.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/john-humphrey-spender-1978,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
478,517,"Spilsbury, Maria",Female,1777–c.1823,1777.0,1823.0,"London, United Kingdom",Éire,http://www.tate.org.uk/art/artists/maria-spilsbury-517,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
479,1981,"Spurrier, Steven",Male,1878–1961,1878.0,1961.0,"London, United Kingdom","Saint John's Wood, United Kingdom",http://www.tate.org.uk/art/artists/steven-spurrier-1981,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
480,520,"Stanley, Lady Dorothy",Female,1855–1926,1855.0,1926.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/lady-dorothy-stanley-520,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
481,524,"Stephens, Frederic George",Male,1828–1907,1828.0,1907.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/frederic-george-stephens-524,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
482,2002,"Stokes, Adrian",Male,1902–1972,1902.0,1972.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/adrian-stokes-2002,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
483,529,"Stone, Marcus",Male,1840–1921,1840.0,1921.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/marcus-stone-529,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
484,530,"Storey, George Adolphus",Male,1834–1919,1834.0,1919.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/george-adolphus-storey-530,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
485,531,"Stothard, Thomas",Male,1755–1834,1755.0,1834.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/thomas-stothard-531,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
486,2003,"Strang, Ian",Male,1886–1952,1886.0,1952.0,"London, United Kingdom","Buckinghamshire, United Kingdom",http://www.tate.org.uk/art/artists/ian-strang-2003,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
487,2010,"Sullivan, Edmund J.",Male,1869–1933,1869.0,1933.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/edmund-j-sullivan-2010,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
488,12053,"Suschitzky, Peter",Male,born 1941,1941.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/peter-suschitzky-12053,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
489,2014,"Sutherland, Graham, OM",Male,1903–1980,1903.0,1980.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/graham-sutherland-om-2014,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
490,2595,"Taylor-Johnson, OBE Sam",Female,born 1967,1967.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/sam-taylor-johnson-obe-2595,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
491,543,"Tenniel, Sir John",Male,1820–1914,1820.0,1914.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/sir-john-tenniel-543,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
492,545,"Thomas, George Housman",Male,1824–1868,1824.0,1868.0,"London, United Kingdom","Boulogne-sur-Mer, France",http://www.tate.org.uk/art/artists/george-housman-thomas-545,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
493,548,"Thomson, Henry",Male,1773–1843,1773.0,1843.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/henry-thomson-548,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
494,2039,"Thornton, Valerie",Female,1931–1991,1931.0,1991.0,"London, United Kingdom","Suffolk, United Kingdom",http://www.tate.org.uk/art/artists/valerie-thornton-2039,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
495,551,"Thornycroft, Sir Hamo",Male,1850–1925,1850.0,1925.0,"London, United Kingdom","Devon, United Kingdom",http://www.tate.org.uk/art/artists/sir-hamo-thornycroft-551,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
496,11958,"Tickle, Matthew",Male,born 1964,1964.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/matthew-tickle-11958,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
497,9777,"Tilson, Jake",Male,born 1958,1958.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/jake-tilson-9777,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
498,2043,"Tilson, Joe",Male,born 1928,1928.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/joe-tilson-2043,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
499,2054,"Tomlin, Stephen",Male,1901–1937,1901.0,1937.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/stephen-tomlin-2054,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
500,2061,"Townsend, William",Male,1909–1973,1909.0,1973.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/william-townsend-2061,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
501,9778,"Treister, Suzanne",Female,,,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/suzanne-treister-9778,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
502,2067,"Troostwyk, David",Male,1929–2009,1929.0,2009.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/david-troostwyk-2067,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
503,2070,"Tryon, Wyndham",Male,1883–1942,1883.0,1942.0,"London, United Kingdom","Southampton, United Kingdom",http://www.tate.org.uk/art/artists/wyndham-tryon-2070,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
504,2076,"Turner, Alfred",Male,1874–1940,1874.0,1940.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/alfred-turner-2076,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
505,558,"Turner, Joseph Mallord William",Male,1775–1851,1775.0,1851.0,"London, United Kingdom","Chelsea, United Kingdom",http://www.tate.org.uk/art/artists/joseph-mallord-william-turner-558,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
506,2077,"Turner, Winifred",Female,1903–1983,1903.0,1983.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/winifred-turner-2077,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
507,2681,"Tyson, Nicola",Female,born 1960,1960.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/nicola-tyson-2681,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
508,2084,"Uglow, Euan",Male,1932–2000,1932.0,2000.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/euan-uglow-2084,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
509,2087,"Underwood, Leon",Male,1890–1975,1890.0,1975.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/leon-underwood-2087,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
510,561,"Vacher, Charles",Male,1818–1883,1818.0,1883.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/charles-vacher-561,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
511,563,"Vanderbank, John",Male,1694–1739,1694.0,1739.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/john-vanderbank-563,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
512,2114,"Walker, Arthur G",Male,1861–1939,1861.0,1939.0,"London, United Kingdom","Bournemouth, United Kingdom",http://www.tate.org.uk/art/artists/arthur-g-walker-2114,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
513,575,"Walker, Frederick",Male,1840–1875,1840.0,1875.0,"London, United Kingdom","Saint Fillans, United Kingdom",http://www.tate.org.uk/art/artists/frederick-walker-575,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
514,2117,"Wall, Brian",Male,born 1931,1931.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/brian-wall-2117,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
515,578,"Wallis, Henry",Male,1830–1916,1830.0,1916.0,"London, United Kingdom","Croydon, United Kingdom",http://www.tate.org.uk/art/artists/henry-wallis-578,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
516,580,"Ward, Edward Matthew",Male,1816–1879,1816.0,1879.0,"London, United Kingdom","Windsor, United Kingdom",http://www.tate.org.uk/art/artists/edward-matthew-ward-580,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
517,581,"Ward, James",Male,1769–1859,1769.0,1859.0,"London, United Kingdom","Cheshunt, United Kingdom",http://www.tate.org.uk/art/artists/james-ward-581,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
518,2120,"Wardle, Arthur",Male,1864–1949,1864.0,1949.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/arthur-wardle-2120,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
519,9134,"Warren, Rebecca",Female,born 1965,1965.0,,"London, United Kingdom",,http://www.tate.org.uk/art/artists/rebecca-warren-9134,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
520,584,"Waterlow, Sir Ernest Albert",Male,1850–1919,1850.0,1919.0,"London, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/sir-ernest-albert-waterlow-584,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
521,586,"Watts, George Frederic",Male,1817–1904,1817.0,1904.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/george-frederic-watts-586,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
522,590,"Webster, Thomas",Male,1800–1886,1800.0,1886.0,"London, United Kingdom","Cranbrook, United Kingdom",http://www.tate.org.uk/art/artists/thomas-webster-590,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
523,2128,"Weight, Carel",Male,1908–1997,1908.0,1997.0,"London, United Kingdom",,http://www.tate.org.uk/art/artists/carel-weight-2128,,"(51.5072178, -0.1275862)",51.5072178,-0.1275862
